timestamp,user_id,hour,minute,day_of_week,is_weekend,temperature,humidity,device,action,value,light_state,fan_state,ac_state,hour_sin,hour_cos,dow_sin,dow_cos,device_id,user_num,action_binary
2025-01-12 07:26:00,daughter,7,37,6,1,26.6,59.6,living_room_light,on,56,1,0,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0,3,1
2025-01-12 08:18:00,dad,8,20,6,1,29.7,59.5,fan,on,4,1,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,3,0,1
2025-01-12 08:58:00,mom,8,28,6,1,29.7,59.5,fan,on,8,1,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,3,1,1
2025-01-12 08:39:00,son,8,37,6,1,29.7,59.5,fan,on,0,1,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,3,2,1
2025-01-12 09:05:00,dad,9,36,6,1,29.7,58.2,fan,on,0,1,1,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,3,0,1
2025-01-12 09:59:00,mom,9,55,6,1,29.7,58.2,fan,on,0,1,1,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,3,1,1
2025-01-12 09:40:00,son,9,41,6,1,29.7,58.2,fan,on,4,1,1,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,3,2,1
2025-01-12 10:57:00,mom,10,41,6,1,29.1,70.9,fan,on,8,1,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,3,1,1
2025-01-12 10:57:00,daughter,10,35,6,1,29.1,70.9,fan,on,4,1,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,3,3,1
2025-01-12 11:17:00,dad,11,7,6,1,30.3,60.5,fan,on,1,1,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,3,0,1
2025-01-12 11:47:00,mom,11,36,6,1,30.3,60.5,fan,on,0,1,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,3,1,1
2025-01-12 11:37:00,son,11,49,6,1,30.3,60.5,fan,on,0,1,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,3,2,1
2025-01-12 12:17:00,dad,12,48,6,1,29.4,54.0,fan,on,0,1,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,3,0,1
2025-01-12 12:08:00,mom,12,28,6,1,29.4,54.0,kitchen_light,on,92,1,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,1,1
2025-01-12 12:48:00,son,12,50,6,1,29.4,54.0,kitchen_light,on,90,1,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,2,1
2025-01-12 13:02:00,son,13,39,6,1,28.8,53.9,fan,on,0,1,1,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,3,2,1
2025-01-12 14:25:00,dad,14,56,6,1,29.8,58.5,fan,on,4,1,1,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,3,0,1
2025-01-12 14:14:00,son,14,55,6,1,29.8,58.5,fan,on,0,1,1,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,3,2,1
2025-01-12 14:57:00,daughter,14,43,6,1,29.8,58.5,fan,on,3,1,1,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,3,3,1
2025-01-12 15:14:00,dad,15,20,6,1,28.9,53.7,fan,on,0,1,1,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,3,0,1
2025-01-12 15:58:00,mom,15,51,6,1,28.9,53.7,fan,on,7,1,1,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,3,1,1
2025-01-12 15:55:00,son,15,1,6,1,28.9,53.7,fan,on,0,1,1,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,3,2,1
2025-01-12 15:42:00,daughter,15,58,6,1,28.9,53.7,fan,on,10,1,1,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,3,3,1
2025-01-12 16:45:00,dad,16,57,6,1,28.4,56.2,fan,on,1,1,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,3,0,1
2025-01-12 16:39:00,mom,16,13,6,1,28.4,56.2,fan,on,0,1,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,3,1,1
2025-01-12 16:48:00,daughter,16,4,6,1,28.4,56.2,fan,on,3,1,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,3,3,1
2025-01-12 18:20:00,mom,18,24,6,1,26.2,74.0,living_room_light,on,52,1,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,1,1
2025-01-12 18:32:00,son,18,58,6,1,26.2,74.0,living_room_light,on,84,1,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,2,1
2025-01-12 19:53:00,mom,19,25,6,1,23.0,65.1,fan,off,0,1,1,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,3,1,0
2025-01-12 19:08:00,son,19,55,6,1,23.0,65.1,kitchen_light,on,81,1,0,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,2,2,1
2025-01-12 20:08:00,dad,20,3,6,1,22.9,78.6,fan,off,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,3,0,0
2025-01-12 20:17:00,mom,20,51,6,1,22.9,78.6,fan,off,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,3,1,0
2025-01-12 20:47:00,son,20,9,6,1,22.9,78.6,fan,off,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,3,2,0
2025-01-12 20:58:00,daughter,20,33,6,1,22.9,78.6,living_room_light,on,51,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,3,1
2025-01-12 21:45:00,dad,21,41,6,1,24.7,73.1,living_room_light,on,64,1,0,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,1
2025-01-12 21:13:00,mom,21,26,6,1,24.7,73.1,living_room_light,on,52,1,0,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,1,1
2025-01-12 21:53:00,son,21,14,6,1,24.7,73.1,living_room_light,on,80,1,0,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,2,1
2025-01-12 22:52:00,mom,22,9,6,1,25.4,77.9,bedroom_light,on,33,1,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,1,1
2025-01-12 22:49:00,daughter,22,20,6,1,25.4,77.9,bedroom_light,on,24,1,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,3,1
2025-01-13 06:20:00,dad,6,55,0,0,25.6,66.7,living_room_light,on,81,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,0,0,1
2025-01-13 06:02:00,mom,6,46,0,0,25.6,66.7,living_room_light,on,71,1,0,0,1.0,6.123233995736766e-17,0.0,1.0,0,1,1
2025-01-13 07:27:00,dad,7,32,0,0,27.0,61.5,living_room_light,on,73,1,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0,1
2025-01-13 07:02:00,daughter,7,6,0,0,27.0,61.5,living_room_light,on,64,1,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0,3,1
2025-01-13 08:17:00,mom,8,29,0,0,28.2,56.4,fan,on,8,1,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,3,1,1
2025-01-13 08:11:00,son,8,38,0,0,28.2,56.4,fan,on,4,1,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,3,2,1
2025-01-13 13:44:00,son,13,36,0,0,31.6,54.3,fan,on,0,1,1,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,3,2,1
2025-01-13 13:59:00,daughter,13,40,0,0,31.6,54.3,fan,on,6,1,1,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,3,3,1
2025-01-13 14:29:00,daughter,14,39,0,0,30.2,59.5,fan,on,0,1,1,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,3,3,1
2025-01-13 15:41:00,dad,15,28,0,0,28.6,65.5,fan,on,0,1,1,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,3,0,1
2025-01-13 16:08:00,son,16,38,0,0,28.6,51.0,fan,on,1,1,1,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,3,2,1
2025-01-13 16:04:00,daughter,16,54,0,0,28.6,51.0,fan,on,0,1,1,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,3,3,1
2025-01-13 18:49:00,mom,18,46,0,0,26.2,69.2,living_room_light,on,56,1,1,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0,1,1
2025-01-13 18:14:00,son,18,15,0,0,26.2,69.2,living_room_light,on,83,1,1,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0,2,1
2025-01-13 19:13:00,dad,19,45,0,0,23.6,65.9,ac,off,0,1,1,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,4,0,0
2025-01-13 19:09:00,son,19,37,0,0,23.6,65.9,ac,off,0,1,1,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,4,2,0
2025-01-13 20:38:00,mom,20,6,0,0,23.6,79.5,ac,off,0,1,1,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,4,1,0
2025-01-13 20:27:00,son,20,15,0,0,23.6,79.5,living_room_light,on,74,1,1,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,2,1
2025-01-13 21:29:00,dad,21,2,0,0,24.6,78.4,living_room_light,on,63,1,1,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,1
2025-01-13 21:19:00,mom,21,26,0,0,24.6,78.4,living_room_light,on,54,1,1,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,1,1
2025-01-13 21:52:00,son,21,34,0,0,24.6,78.4,living_room_light,on,70,1,1,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,2,1
2025-01-13 21:57:00,daughter,21,38,0,0,24.6,78.4,living_room_light,on,51,1,1,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,3,1
2025-01-13 22:48:00,mom,22,23,0,0,23.7,85.1,bedroom_light,on,27,1,1,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,1,1
2025-01-13 22:34:00,son,22,4,0,0,23.7,85.1,ac,off,0,1,1,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,4,2,0
2025-01-14 07:05:00,dad,7,50,1,0,28.7,60.1,kitchen_light,on,89,0,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,2,0,1
2025-01-14 07:11:00,mom,7,41,1,0,28.7,60.1,kitchen_light,on,93,0,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,2,1,1
2025-01-14 07:55:00,daughter,7,37,1,0,28.7,60.1,fan,on,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,3,3,1
2025-01-14 11:31:00,dad,11,17,1,0,30.1,64.6,fan,on,2,0,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,3,0,1
2025-01-14 11:11:00,mom,11,11,1,0,30.1,64.6,fan,on,9,0,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,3,1,1
2025-01-14 11:53:00,daughter,11,56,1,0,30.1,64.6,fan,on,8,0,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,3,3,1
2025-01-14 12:46:00,dad,12,13,1,0,29.2,59.5,fan,on,0,0,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,3,0,1
2025-01-14 17:59:00,mom,17,20,1,0,28.1,65.7,fan,on,9,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,3,1,1
2025-01-14 17:38:00,son,17,31,1,0,28.1,65.7,fan,on,3,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,3,2,1
2025-01-14 17:12:00,daughter,17,25,1,0,28.1,65.7,fan,on,3,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,3,3,1
2025-01-14 18:52:00,dad,18,59,1,0,24.9,63.8,living_room_light,on,63,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1
2025-01-14 18:12:00,mom,18,23,1,0,24.9,63.8,living_room_light,on,54,1,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,1
2025-01-14 19:46:00,dad,19,25,1,0,23.9,68.4,fan,off,0,1,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,3,0,0
2025-01-14 19:01:00,mom,19,45,1,0,23.9,68.4,living_room_light,on,52,1,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,1,1
2025-01-14 19:03:00,son,19,29,1,0,23.9,68.4,fan,off,0,1,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,3,2,0
2025-01-14 19:06:00,daughter,19,1,1,0,23.9,68.4,fan,off,0,1,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,3,3,0
2025-01-14 20:45:00,dad,20,59,1,0,23.8,74.7,fan,off,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,3,0,0
2025-01-14 20:51:00,mom,20,34,1,0,23.8,74.7,ac,off,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,4,1,0
2025-01-14 20:46:00,son,20,51,1,0,23.8,74.7,fan,off,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,3,2,0
2025-01-14 20:35:00,daughter,20,27,1,0,23.8,74.7,fan,off,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,3,3,0
2025-01-14 21:45:00,dad,21,11,1,0,23.5,86.3,living_room_light,on,63,1,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,1
2025-01-14 21:26:00,mom,21,32,1,0,23.5,86.3,ac,off,0,1,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,4,1,0
2025-01-14 21:39:00,son,21,45,1,0,23.5,86.3,fan,off,0,1,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,3,2,0
2025-01-14 22:40:00,mom,22,14,1,0,24.5,86.8,bedroom_light,on,28,1,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,1,1
2025-01-14 22:24:00,daughter,22,6,1,0,24.5,86.8,bedroom_light,on,27,1,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,3,1
2025-01-15 06:15:00,dad,6,56,2,0,26.3,70.3,living_room_light,on,75,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,1
2025-01-15 07:29:00,dad,7,31,2,0,29.1,59.7,living_room_light,on,75,1,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,1
2025-01-15 07:17:00,mom,7,37,2,0,29.1,59.7,fan,on,5,1,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,3,1,1
2025-01-15 07:09:00,daughter,7,45,2,0,29.1,59.7,kitchen_light,on,89,1,1,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,2,3,1
2025-01-15 08:50:00,mom,8,10,2,0,29.2,59.5,fan,on,1,1,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,3,1,1
2025-01-15 10:15:00,mom,10,34,2,0,30.3,64.1,fan,on,0,1,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,3,1,1
2025-01-15 11:40:00,dad,11,7,2,0,30.7,52.1,fan,on,4,1,1,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,3,0,1
2025-01-15 11:02:00,mom,11,15,2,0,30.7,52.1,fan,on,0,1,1,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,3,1,1
2025-01-15 11:06:00,son,11,1,2,0,30.7,52.1,fan,on,2,1,1,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,3,2,1
2025-01-15 13:02:00,daughter,13,31,2,0,29.1,63.8,fan,on,8,1,1,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,3,3,1
2025-01-15 16:29:00,son,16,9,2,0,29.8,61.0,fan,on,5,1,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,3,2,1
2025-01-15 18:15:00,dad,18,49,2,0,27.3,67.5,living_room_light,on,66,1,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,1
2025-01-15 18:53:00,mom,18,47,2,0,27.3,67.5,living_room_light,on,50,1,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1,1
2025-01-15 18:21:00,son,18,35,2,0,27.3,67.5,living_room_light,on,91,1,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,2,1
2025-01-15 19:42:00,dad,19,49,2,0,23.0,71.0,fan,off,0,1,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,3,0,0
2025-01-15 19:57:00,mom,19,44,2,0,23.0,71.0,ac,off,0,1,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,4,1,0
2025-01-15 19:02:00,son,19,1,2,0,23.0,71.0,kitchen_light,on,92,1,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,2,2,1
2025-01-15 19:42:00,daughter,19,56,2,0,23.0,71.0,living_room_light,on,54,1,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,3,1
2025-01-15 20:00:00,dad,20,35,2,0,25.8,63.5,living_room_light,on,67,1,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,1
2025-01-15 20:36:00,mom,20,8,2,0,25.8,63.5,living_room_light,on,51,1,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,1
2025-01-15 21:24:00,dad,21,51,2,0,23.6,90.0,ac,off,0,1,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,4,0,0
2025-01-15 21:32:00,mom,21,14,2,0,23.6,90.0,fan,off,0,1,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,3,1,0
2025-01-15 22:00:00,mom,22,33,2,0,23.6,79.0,bedroom_light,on,28,1,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,1,1
2025-01-15 22:02:00,son,22,30,2,0,23.6,79.0,fan,off,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,3,2,0
2025-01-16 06:34:00,dad,6,47,3,0,26.0,67.5,living_room_light,on,79,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,1
2025-01-16 06:24:00,mom,6,34,3,0,26.0,67.5,living_room_light,on,65,1,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,1,1
2025-01-16 07:33:00,mom,7,47,3,0,27.7,66.4,kitchen_light,on,96,1,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,2,1,1
2025-01-16 07:46:00,son,7,55,3,0,27.7,66.4,living_room_light,on,92,1,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,2,1
2025-01-16 11:39:00,mom,11,17,3,0,28.9,56.8,fan,on,10,1,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,3,1,1
2025-01-16 13:22:00,mom,13,27,3,0,30.1,59.9,fan,on,0,1,1,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,3,1,1
2025-01-16 13:37:00,son,13,49,3,0,30.1,59.9,fan,on,0,1,1,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,3,2,1
2025-01-16 13:35:00,daughter,13,46,3,0,30.1,59.9,fan,on,0,1,1,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,3,3,1
2025-01-16 14:57:00,mom,14,20,3,0,30.4,53.3,fan,on,4,1,1,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,3,1,1
2025-01-16 14:49:00,son,14,28,3,0,30.4,53.3,fan,on,1,1,1,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,3,2,1
2025-01-16 14:30:00,daughter,14,29,3,0,30.4,53.3,fan,on,9,1,1,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,3,3,1
2025-01-16 18:08:00,dad,18,24,3,0,26.3,61.8,living_room_light,on,62,1,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,1
2025-01-16 18:14:00,mom,18,5,3,0,26.3,61.8,living_room_light,on,62,1,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,1,1
2025-01-16 18:44:00,son,18,36,3,0,26.3,61.8,living_room_light,on,86,1,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,2,1
2025-01-16 18:41:00,daughter,18,51,3,0,26.3,61.8,living_room_light,on,48,1,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,3,1
2025-01-16 19:46:00,dad,19,50,3,0,24.0,63.8,kitchen_light,on,91,1,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,2,0,1
2025-01-16 19:11:00,mom,19,21,3,0,24.0,63.8,ac,off,0,1,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,4,1,0
2025-01-16 19:53:00,son,19,8,3,0,24.0,63.8,living_room_light,on,73,1,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,2,1
2025-01-16 20:05:00,dad,20,23,3,0,24.1,69.2,living_room_light,on,64,1,1,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,1
2025-01-16 20:13:00,mom,20,13,3,0,24.1,69.2,living_room_light,on,54,1,1,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,1
2025-01-16 20:51:00,son,20,48,3,0,24.1,69.2,living_room_light,on,88,1,1,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,2,1
2025-01-16 21:43:00,dad,21,28,3,0,22.2,84.7,living_room_light,on,67,1,1,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,1
2025-01-16 21:04:00,mom,21,8,3,0,22.2,84.7,fan,off,0,1,1,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,3,1,0
2025-01-16 22:38:00,mom,22,49,3,0,24.7,81.8,bedroom_light,on,29,1,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,1,1
2025-01-16 22:55:00,son,22,44,3,0,24.7,81.8,bedroom_light,on,29,1,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,2,1
2025-01-16 22:05:00,daughter,22,57,3,0,24.7,81.8,bedroom_light,on,23,1,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,3,1
2025-01-17 06:53:00,mom,6,41,4,0,26.3,65.5,living_room_light,on,60,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,1,1
2025-01-17 07:32:00,mom,7,35,4,0,26.6,65.8,living_room_light,on,64,1,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,1,1
2025-01-17 07:01:00,son,7,55,4,0,26.6,65.8,living_room_light,on,100,1,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,2,1
2025-01-17 07:53:00,daughter,7,32,4,0,26.6,65.8,living_room_light,on,54,1,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,3,1
2025-01-17 09:12:00,dad,9,46,4,0,30.8,57.2,fan,on,0,1,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,3,0,1
2025-01-17 09:35:00,son,9,35,4,0,30.8,57.2,fan,on,8,1,1,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,3,2,1
2025-01-17 09:14:00,daughter,9,1,4,0,30.8,57.2,fan,on,2,1,1,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,3,3,1
2025-01-17 11:11:00,mom,11,26,4,0,31.8,55.8,fan,on,5,1,1,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,3,1,1
2025-01-17 12:29:00,mom,12,24,4,0,30.1,54.4,kitchen_light,on,97,1,1,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,2,1,1
2025-01-17 13:22:00,son,13,58,4,0,29.1,61.4,fan,on,8,1,1,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,3,2,1
2025-01-17 18:58:00,dad,18,2,4,0,26.6,58.9,living_room_light,on,67,1,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1
2025-01-17 18:31:00,mom,18,12,4,0,26.6,58.9,living_room_light,on,53,1,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,1,1
2025-01-17 19:59:00,dad,19,17,4,0,24.5,63.1,kitchen_light,on,88,1,1,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,2,0,1
2025-01-17 19:40:00,mom,19,29,4,0,24.5,63.1,kitchen_light,on,91,1,1,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,2,1,1
2025-01-17 19:42:00,son,19,42,4,0,24.5,63.1,living_room_light,on,79,1,1,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,2,1
2025-01-17 20:52:00,daughter,20,51,4,0,23.4,78.6,living_room_light,on,51,1,1,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,3,1
2025-01-17 21:10:00,dad,21,15,4,0,25.2,76.9,living_room_light,on,62,1,1,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,1
2025-01-17 21:22:00,mom,21,28,4,0,25.2,76.9,living_room_light,on,56,1,1,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,1,1
2025-01-17 22:27:00,mom,22,37,4,0,25.2,85.9,bedroom_light,on,29,1,1,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1,1,1
